Step-eval,Value-eval,Step-eval1,Value-eval1,Step-eval2,Value-eval2
94409970,401.3842468262,187769970,638.1681518555,,
94424970,121.1149902344,187799970,383.0462341309,,
94439970,398.091217041,187829970,587.0142822266,,
94469970,297.0408630371,187844970,110.3455505371,,
94499970,313.527557373,187859970,494.2466430664,,
94529970,432.4541625977,187889970,555.1877441406,,
94559970,396.4925231934,187919970,520.3223876953,,
94589970,376.9593505859,187949970,513.8078613281,,
94619970,301.8952331543,187964970,265.5080871582,,
94649970,440.0653076172,187979970,515.819152832,,
94664970,69.8510818481,188009970,508.0141906738,,
94679970,464.8585205078,188024970,157.0061340332,,
94694970,42.4149627686,188039970,410.2966003418,,
94709970,441.8229370117,188069970,314.9852294922,,
94739970,298.4790039063,188099970,589.6755371094,,
94769970,268.3485412598,188114970,73.2481918335,,
94784970,185.6207580566,188129970,444.8789367676,,
94799970,398.1891174316,188159970,415.1429138184,,
94829970,279.0634460449,188174970,159.3024139404,,
94859970,424.8428649902,188189970,461.8651733398,,
94874970,58.2226905823,188219970,494.1599731445,,
94889970,250.0617523193,188234970,130.1737060547,,
94919970,411.5141601563,188249970,633.4880981445,,
94949970,223.6265411377,188264970,395.7786254883,,
94979970,352.3807678223,188279970,303.6538696289,,
95009970,307.3184204102,188294970,133.3558044434,,
95039970,409.7170715332,188309970,544.335144043,,
95069970,438.715423584,188324970,32.4294204712,,
95084970,658.5122070313,188339970,506.4129943848,,
95099970,397.8669128418,188369970,575.4188232422,,
95129970,345.5430297852,188399970,736.7465209961,,
95144970,80.099822998,188429970,536.3767089844,,
95159970,375.8515930176,188444970,84.4847335815,,
95189970,422.3145751953,188459970,641.8358764648,,
95219970,458.3428955078,188489970,587.4284057617,,
95249970,493.8791809082,188504970,261.9236450195,,
95264970,76.4647979736,188519970,494.7428894043,,
95279970,437.3006591797,188534970,254.1037902832,,
95309970,286.1835632324,188549970,469.5582275391,,
95339970,513.2222900391,188579970,533.4073486328,,
95354970,31.2054672241,188609970,527.4168701172,,
95369970,248.9992370605,188639970,529.432434082,,
95399970,475.5758972168,188654970,22.4114723206,,
95429970,401.2421264648,188669970,511.4332885742,,
95459970,223.9666595459,188684970,34.7080802917,,
95474970,17.8752613068,188699970,506.0373840332,,
95489970,261.8942871094,188729970,489.7153320313,,
95519970,258.4180908203,188759970,479.4436645508,,
95549970,323.0677185059,188789970,367.6846618652,,
95579970,354.0473632813,188819970,509.188079834,,
95594970,135.6977844238,188849970,297.0082092285,,
95609970,213.2050170898,188864970,583.8189697266,,
95624970,22.4530563354,188879970,637.1094970703,,
95639970,257.7420654297,188909970,462.9195861816,,
95669970,258.5328979492,188924970,106.9292602539,,
95684970,124.7814331055,188939970,552.0453491211,,
95699970,300.1652526855,188969970,644.4547729492,,
95729970,448.3156433105,188999970,429.9154663086,,
95759970,370.5328979492,189014970,148.5276489258,,
95774970,458.9152832031,189029970,741.5762939453,,
95789970,294.1320495605,189059970,524.3590087891,,
95804970,28.4640846252,189089970,545.7608032227,,
95819970,407.8553466797,189119970,311.8311767578,,
95849970,364.2891845703,189149970,485.666015625,,
95879970,239.3721618652,189164970,54.3274078369,,
95909970,400.2321166992,189179970,513.2912597656,,
95924970,98.3953781128,189209970,514.8076782227,,
95939970,291.4536743164,189224970,10.5609865189,,
95954970,363.0314025879,189239970,449.0931091309,,
95969970,376.0213317871,189269970,483.3099365234,,
95999970,446.600189209,189284970,290.0290527344,,
96029970,307.2982177734,189299970,340.781829834,,
96059970,279.6261901855,189314970,142.9983978271,,
96074970,63.4079971313,189329970,634.704284668,,
96089970,153.6046600342,189344970,251.9382324219,,
96119970,439.4744262695,189359970,448.7980041504,,
96149970,283.588684082,189374970,113.8368148804,,
96179970,351.7317810059,189389970,441.8408508301,,
96209970,421.6513061523,189404970,457.4582214355,,
96239970,349.1742858887,189419970,457.6599121094,,
96269970,294.6107177734,189449970,590.4712524414,,
96284970,16.102399826,189464970,364.2756652832,,
96299970,339.354095459,189479970,495.8383483887,,
96329970,389.6624450684,189494970,237.4781036377,,
96359970,436.357421875,189509970,425.612701416,,
96374970,182.7625274658,189524970,384.4314575195,,
96389970,371.6128845215,189539970,538.161315918,,
96404970,134.143157959,189554970,113.1459960938,,
96419970,338.1682739258,189569970,312.7995910645,,
96434970,15.517326355,189599970,488.7791748047,,
96449970,317.308380127,189614970,870.8466796875,,
96479970,300.144744873,189629970,397.1787109375,,
96509970,225.892578125,189644970,52.2444725037,,
96539970,353.7783813477,189659970,606.2165527344,,
96554970,9.6444015503,189674970,134.2796478271,,
96569970,463.1075134277,189689970,530.5330200195,,
96599970,416.5512695313,189719970,451.9282531738,,
96629970,409.035369873,189749970,431.4318237305,,
96659970,462.3603820801,189779970,701.8177490234,,
96674970,21.9025020599,189794970,336.0140686035,,
96689970,432.5339355469,189809970,602.8309326172,,
96704970,55.9263877869,189839970,652.210144043,,
96719970,282.235748291,189869970,435.0994567871,,
96749970,241.8726196289,189899970,335.6108398438,,
96779970,421.0346069336,189914970,164.5263061523,,
96809970,382.0386657715,189929970,480.4584350586,,
96839970,336.6186218262,189959970,363.642364502,,
96869970,447.8377685547,189989970,507.4945678711,,
96899970,442.3811950684,190019970,605.2542114258,,
96914970,42.464805603,190049970,617.4187011719,,
96929970,444.8555603027,190079970,589.719909668,,
96959970,325.1076049805,190109970,366.129119873,,
96989970,470.7015075684,190139970,463.5574645996,,
97019970,320.1290893555,190169970,473.7763671875,,
97049970,276.2344055176,190199970,482.5486755371,,
97064970,293.1493835449,190229970,507.0899353027,,
97079970,323.5338439941,190259970,596.8851928711,,
97094970,92.5755157471,190289970,572.1794433594,,
97109970,223.5046081543,190304970,191.0613098145,,
97124970,34.5564193726,190319970,505.5313110352,,
97139970,413.3558959961,190334970,1015.1037597656,,
97169970,357.2776489258,190349970,713.1967163086,,
97184970,104.0172271729,190364970,30.0383911133,,
97199970,458.7157897949,190379970,447.9944763184,,
97214970,111.3293075562,190394970,21.2089767456,,
97229970,354.1978149414,190409970,596.880859375,,
97259970,224.8583526611,190424970,12.1976499557,,
97274970,69.4564819336,190439970,403.3518066406,,
97289970,257.259765625,190454970,309.8852539063,,
97304970,31.4651031494,190469970,363.2877807617,,
97319970,359.0025024414,190499970,580.4552001953,,
97334970,91.3483352661,190514970,259.3158874512,,
97349970,257.2027893066,190529970,504.1036987305,,
97379970,355.703704834,190559970,496.5906982422,,
97394970,38.6187782288,190574970,130.2051696777,,
97409970,237.4136199951,190589970,524.637878418,,
97424970,204.2108459473,190604970,358.4710998535,,
97439970,332.3164672852,190619970,449.2488098145,,
97454970,124.9873352051,190634970,638.5180053711,,
97469970,369.6388244629,190649970,451.7627258301,,
97499970,373.2050170898,190679970,676.1171875,,
97529970,268.653503418,190694970,206.5202026367,,
97544970,39.5678977966,190709970,648.3998413086,,
97559970,295.5832519531,190739970,734.3028564453,,
97589970,470.192779541,190754970,55.2330665588,,
97619970,270.2557373047,190769970,309.9674377441,,
97634970,65.8451385498,190799970,442.4604492188,,
97649970,429.0219116211,190829970,506.8920593262,,
97664970,98.1408233643,190844970,301.9787597656,,
97679970,304.9085693359,190859970,664.546875,,
97709970,353.7761535645,190874970,691.3864135742,,
97739970,343.1392211914,190889970,248.7973022461,,
97754970,61.9210205078,190919970,579.1871337891,,
97769970,290.9029541016,190934970,450.4771118164,,
97784970,37.4861564636,190949970,393.2295227051,,
97799970,364.6688232422,190964970,209.8859558105,,
97814970,85.1581344604,190979970,362.6527404785,,
97829970,419.1866455078,191009970,580.6946411133,,
97859970,504.5090942383,191024970,374.6722106934,,
97874970,101.0660476685,191039970,470.1251220703,,
97889970,328.4789733887,191069970,421.7364196777,,
97904970,23.7632217407,191099970,723.3833618164,,
97919970,340.8958129883,191129970,459.1465454102,,
97949970,322.863067627,191144970,166.5941925049,,
97964970,125.564414978,191159970,445.2269592285,,
97979970,267.2151794434,191189970,394.3201599121,,
98009970,315.3671264648,191204970,729.0617675781,,
98024970,65.4672622681,191219970,523.8240966797,,
98039970,335.2433776855,191249970,522.4671630859,,
98069970,336.8287658691,191279970,442.833404541,,
98084970,48.4293212891,191309970,334.3990783691,,
98099970,287.6123962402,191339970,365.7066955566,,
98114970,15.8850135803,191354970,129.9894714355,,
98129970,351.3101196289,191369970,521.1856079102,,
98159970,338.2623291016,191399970,514.0466918945,,
98174970,65.7373580933,191429970,353.2121276855,,
98189970,366.7370910645,191444970,421.4352111816,,
98219970,372.3963623047,191459970,639.9159545898,,
98249970,604.0504760742,191489970,429.8547058105,,
98279970,440.4144287109,191519970,448.2588500977,,
98294970,96.6728668213,191549970,443.4358215332,,
98309970,401.8544616699,191579970,598.2053222656,,
98324970,22.0446186066,191609970,549.3115844727,,
98339970,474.4716186523,191624970,66.7205505371,,
98369970,419.4878540039,191639970,333.9673156738,,
98399970,296.2278137207,191669970,515.6831665039,,
98429970,419.4400634766,191699970,513.4311523438,,
98459970,437.4497375488,191729970,482.9457092285,,
98489970,372.402923584,191744970,37.0879058838,,
98519970,452.274810791,191759970,524.5053100586,,
98534970,42.6390724182,191789970,427.0167236328,,
98549970,323.375793457,191819970,447.823425293,,
98579970,545.852722168,191834970,805.9805297852,,
98609970,314.742401123,191849970,418.6168518066,,
98639970,327.508392334,191864970,235.5748291016,,
98669970,433.3740539551,191879970,511.7348022461,,
98699970,356.400177002,191894970,66.8888092041,,
98729970,350.2071533203,191909970,592.5116577148,,
98744970,36.4149169922,191924970,257.6047668457,,
98759970,442.7477111816,191939970,449.5092163086,,
98789970,320.3114624023,191969970,526.3801879883,,
98819970,397.329498291,191999970,505.4247741699,,
98849970,288.9376831055,192014970,409.1139221191,,
98864970,19.7641029358,192029970,502.1574707031,,
98879970,408.8241577148,192044970,508.5488891602,,
98894970,32.9375,192059970,581.2108154297,,
98909970,514.3954467773,192074970,935.5632324219,,
98924970,44.6152648926,192089970,680.4977416992,,
98939970,336.1766357422,192119970,453.724609375,,
98954970,69.7948608398,192149970,633.2364501953,,
98969970,287.4665527344,192179970,549.3017578125,,
98999970,264.0694274902,192209970,588.1490478516,,
99029970,308.2981872559,192224970,490.3835449219,,
99059970,313.904296875,192239970,665.0227050781,,
99089970,413.970916748,192254970,88.3766860962,,
99104970,5.0011692047,192269970,505.0583190918,,
99119970,242.5565948486,192284970,26.6830940247,,
99134970,37.4532966614,192299970,585.9680786133,,
99149970,339.3577880859,192314970,52.6404495239,,
99179970,328.3550415039,192329970,466.646484375,,
99209970,455.6819152832,192344970,340.1795349121,,
99239970,391.0351257324,192359970,494.8184509277,,
99269970,320.4066162109,192389970,414.704284668,,
99299970,482.9517211914,192419970,375.769317627,,
99329970,284.8053894043,192434970,230.4222717285,,
99359970,399.5863037109,192449970,449.036895752,,
99389970,464.5443725586,192464970,140.473526001,,
99404970,131.6705932617,192479970,575.9732055664,,
99419970,333.741607666,192494970,163.427154541,,
99434970,367.6049194336,192509970,516.9137573242,,
99449970,318.1117553711,192524970,205.4180145264,,
99479970,383.0438842773,192539970,676.5073242188,,
99494970,58.783241272,192569970,366.4963684082,,
99509970,321.8088989258,192599970,416.1871032715,,
99539970,419.147277832,192614970,56.5918121338,,
99569970,342.0682067871,192629970,419.2284545898,,
99584970,23.2987480164,192644970,94.0422286987,,
99599970,458.636932373,192659970,444.3597412109,,
99629970,296.6596679688,192674970,170.7364959717,,
99659970,336.0228881836,192689970,449.2957763672,,
99674970,18.5892906189,192719970,260.354888916,,
99689970,364.0751953125,192749970,559.6656494141,,
99719970,531.4287109375,192779970,517.0999755859,,
99749970,250.2357635498,192794970,212.1186523438,,
99779970,361.3499145508,192809970,541.4351806641,,
99809970,325.109954834,192824970,50.0170288086,,
99839970,348.3616638184,192839970,464.3904418945,,
99854970,116.219657898,192854970,325.8634338379,,
99869970,447.2317199707,192869970,462.3378295898,,
99899970,334.6813049316,192884970,324.1481018066,,
99929970,349.3704528809,192899970,544.6567993164,,
99944970,30.4066696167,192914970,649.0239868164,,
99959970,278.5425720215,192929970,453.2968139648,,
99989970,201.8067932129,192959970,457.7203674316,,
100019970,383.3707580566,192989970,367.8687744141,,
100049970,288.1894836426,193004970,548.4623413086,,
100064970,19.9331684113,193019970,477.6820373535,,
100079970,321.2640686035,193049970,363.1386108398,,
100109970,359.5352172852,193064970,528.3439331055,,
100139970,313.2568359375,193079970,589.8319702148,,
100169970,205.864944458,193109970,266.5481262207,,
100184970,516.8513183594,193139970,435.5599365234,,
100199970,339.8522338867,193154970,459.9278259277,,
100229970,358.1763305664,193169970,418.4164123535,,
100244970,14.9821186066,193199970,345.7530212402,,
100259970,367.813293457,193214970,874.2213134766,,
100289970,379.2050170898,193229970,325.9571533203,,
100319970,291.4293518066,193259970,508.3230285645,,
100334970,33.4099884033,193274970,489.005645752,,
100349970,366.2438049316,193289970,421.0519714355,,
100364970,97.8208618164,193304970,54.1195793152,,
100379970,354.0451965332,193319970,401.0528259277,,
100409970,434.5843200684,193349970,564.2642211914,,
100439970,335.660369873,193364970,222.5786895752,,
100469970,378.0702819824,193379970,360.6669006348,,
100499970,347.4514770508,193394970,486.7030334473,,
100514970,228.2507019043,193409970,662.1782226563,,
100529970,406.3128967285,193424970,445.318939209,,
100559970,357.2366638184,193439970,486.5227661133,,
100589970,445.933807373,193469970,412.1012573242,,
100619970,238.5910186768,193499970,421.318572998,,
100649970,423.296661377,193514970,100.624206543,,
100664970,413.3278198242,193529970,515.0261230469,,
100679970,274.3709106445,193559970,642.7442626953,,
100709970,367.350189209,193589970,450.8922424316,,
100739970,339.8662109375,193619970,510.2401428223,,
100769970,393.2972717285,193634970,209.2224121094,,
100799970,346.6024169922,193649970,530.0484619141,,
100814970,117.1484298706,193679970,397.0179138184,,
100829970,407.0841064453,193709970,559.0290527344,,
100844970,1.6245566607,193739970,361.9774780273,,
100859970,455.3523254395,193769970,468.8489074707,,
100889970,282.8452758789,193784970,230.2854156494,,
100919970,240.2186889648,193799970,446.1724243164,,
100949970,223.0972747803,193829970,695.4204711914,,
100964970,37.4162864685,193844970,196.1845855713,,
100979970,323.7223815918,193859970,523.1427612305,,
100994970,9.393445015,193874970,150.5644226074,,
101009970,264.5406188965,193889970,416.8593139648,,
101039970,385.630065918,193904970,127.5585479736,,
101054970,290.7914123535,193919970,677.7500610352,,
101069970,399.5157775879,193949970,563.1427612305,,
101099970,282.2176513672,193964970,292.2026672363,,
101114970,166.7534637451,193979970,522.9799194336,,
