Step-eval,Value-eval,Step-eval1,Value-eval1,Step-eval2,Value-eval2,Step-eval3,Value-eval3
,,,,133709970,1278.1278076172,228719970,970.0982055664
,,,,133739970,1240.8043212891,228734970,494.9891052246
,,,,133754970,163.4578094482,228749970,919.2557373047
,,,,133769970,1007.1913452149,228764970,273.1697387695
,,,,133784970,191.8720703125,228779970,975.7603149414
,,,,133799970,1246.1202392578,228809970,919.8745727539
,,,,133814970,229.5170288086,228824970,627.9041137695
,,,,133829970,1248.5002441406,228839970,985.3499755859
,,,,133844970,596.9346313477,228854970,172.5883483887
,,,,133859970,1251.5716552734,228869970,1130.6022949219
,,,,133889970,1203.0758056641,228884970,309.3243103027
,,,,133904970,233.4696350098,228899970,1065.8426513672
,,,,133919970,1242.2099609375,228914970,557.2202758789
,,,,133949970,1253.8657226563,228929970,1084.9387207031
,,,,133964970,473.6731567383,228959970,1010.598449707
,,,,133979970,1282.3438720703,228974970,261.5244750977
,,,,133994970,371.299041748,228989970,959.6547851563
,,,,134009970,1177.7998046875,229019970,1078.4112548828
,,,,134039970,1329.9344482422,229034970,244.9170227051
,,,,134069970,1237.1929931641,229049970,955.5059204102
,,,,134099970,1278.3044433594,229064970,193.3936004639
,,,,134114970,112.3129425049,229079970,952.5789794922
,,,,134129970,1215.5280761719,229109970,981.7036743164
,,,,134144970,323.6734619141,229124970,219.6005401611
,,,,134159970,1112.7374267578,229139970,1050.1396484375
,,,,134174970,484.080657959,229154970,143.7263641357
,,,,134189970,1172.4085693359,229169970,936.7725830078
,,,,134219970,1233.8516845703,229199970,976.9895019531
,,,,134234970,287.0184936523,229214970,228.426940918
,,,,134249970,1196.5822753906,229229970,1019.8875732422
,,,,134279970,1328.9691162109,229244970,362.6284790039
,,,,134294970,500.2635498047,229259970,945.7322998047
,,,,134309970,1158.9680175781,229274970,267.613494873
,,,,134324970,229.1365661621,229289970,978.2470092773
,,,,134339970,1144.5203857422,229304970,69.3566131592
,,,,134369970,1181.7980957031,229319970,992.0433959961
,,,,134384970,128.8337097168,229349970,825.5846557617
,,,,134399970,1255.3302001953,229364970,164.5167236328
,,,,134414970,282.5114746094,229379970,1083.9923095703
,,,,134429970,1253.4523925781,229409970,1045.4704589844
,,,,134459970,1267.2364501953,229424970,73.8594360352
,,,,134489970,1324.2423095703,229439970,1012.4182128906
,,,,134504970,383.0039672852,229469970,929.959777832
,,,,134519970,1206.2562255859,229484970,352.736541748
,,,,134534970,231.901473999,229499970,1019.0823364258
,,,,134549970,1177.8873291016,229514970,-38.2394065857
,,,,134564970,47.5953559875,229529970,1164.4412841797
,,,,134579970,1254.0241699219,229544970,242.4681396484
,,,,134594970,590.5170288086,229559970,941.3886108398
,,,,134609970,1298.15234375,229574970,241.4311828613
,,,,134624970,506.027923584,229589970,916.1343994141
,,,,134639970,1064.0725097656,229604970,287.1185302734
,,,,134654970,216.829574585,229619970,962.8211669922
,,,,134669970,1143.6373291016,229634970,145.1855926514
,,,,134684970,235.504989624,229649970,854.5962524414
,,,,134699970,1371.1875,229679970,1060.6090087891
,,,,134714970,515.7417602539,229709970,990.1208496094
,,,,134729970,1284.0739746094,229724970,216.2600097656
,,,,134744970,196.2606658936,229739970,938.6789550781
,,,,134759970,1127.4538574219,229769970,1028.2575683594
,,,,134774970,389.5307006836,229784970,463.4421386719
,,,,134789970,1316.7117919922,229799970,999.7858886719
,,,,134804970,397.3832702637,229829970,1003.7782592774
,,,,134819970,1307.4036865234,229844970,231.3743286133
,,,,134849970,1232.5809326172,229859970,900.9630126953
,,,,134864970,223.9177856445,229874970,280.6985473633
,,,,134879970,1277.7170410156,229889970,1123.9622802734
,,,,134894970,223.1578826904,229919970,829.1864624023
,,,,134909970,1202.3211669922,229934970,305.6253356934
,,,,134939970,1229.3184814453,229949970,1009.9410400391
,,,,134954970,540.7016601563,229964970,217.1041870117
,,,,134969970,1480.7955322266,229979970,881.6037597656
,,,,134999970,1247.8439941406,230009970,922.7649536133
,,,,135014970,421.0930175781,230024970,277.6120300293
,,,,135029970,1115.4515380859,230039970,830.6140136719
,,,,135044970,244.9117736816,230054970,182.5961456299
,,,,135059970,1335.8187255859,230069970,1001.2085571289
,,,,135074970,220.6710205078,230084970,174.9937286377
,,,,135089970,1409.2431640625,230099970,891.6058349609
,,,,135104970,391.9663391113,230114970,168.4113464355
,,,,135119970,1143.416015625,230129970,1137.3448486328
,,,,135134970,533.3051757813,230159970,872.7894287109
,,,,135149970,1304.8194580078,230174970,219.338394165
,,,,135164970,97.3037796021,230189970,1070.9283447266
,,,,135179970,1255.7418212891,230204970,29.9871349335
,,,,135194970,164.3957214355,230219970,1034.9448242188
,,,,135209970,1201.8818359375,230234970,303.2893981934
,,,,135224970,277.4047851563,230249970,1019.9092407227
,,,,135239970,1277.2889404297,230264970,358.9066162109
,,,,135254970,279.2744140625,230279970,762.7675170898
,,,,135269970,1202.0726318359,230294970,223.3559570313
,,,,135284970,157.5849609375,230309970,1033.1153564453
,,,,135299970,1138.9140625,230324970,176.8577880859
,,,,135314970,252.6743621826,230339970,854.0092773438
,,,,135329970,1196.8486328125,230354970,305.5507507324
,,,,135359970,1188.009765625,230369970,939.0774536133
,,,,135374970,159.6836242676,230384970,421.8602600098
,,,,135389970,1151.0141601563,230399970,1006.7896118164
,,,,135404970,243.9191741943,230414970,221.994720459
,,,,135419970,1328.7919921875,230429970,1052.248046875
,,,,135434970,395.5149841309,230444970,100.8681259155
,,,,135449970,1151.0222167969,230459970,963.8360595703
,,,,135479970,1211.1334228516,230474970,235.5902709961
,,,,135494970,273.210357666,230489970,1106.5057373047
,,,,135509970,1302.5277099609,230504970,98.7315216064
,,,,135524970,167.7053375244,230519970,890.5012817383
,,,,135539970,1207.8537597656,230534970,210.8555297852
,,,,135554970,105.7753601074,230549970,992.6826782227
,,,,135569970,1250.9191894531,230564970,303.5080871582
,,,,135584970,388.4508666992,230579970,1053.5239257813
,,,,135599970,1090.970703125,230594970,165.093963623
,,,,135614970,162.4149780273,230609970,905.0774536133
,,,,135629970,1276.7739257813,230624970,245.2279205322
,,,,135644970,240.4693756104,230639970,976.0369873047
,,,,135659970,1255.3343505859,230654970,222.2040557861
,,,,135674970,296.9744873047,230669970,1024.8011474609
,,,,135689970,1024.6010742188,230684970,125.6135482788
,,,,135704970,261.8351135254,230699970,1027.3914794922
,,,,135719970,1200.7857666016,230714970,121.704284668
,,,,135734970,392.1680297852,230729970,988.7152709961
,,,,135749970,1307.5286865234,230759970,921.4415283203
,,,,135764970,265.3274536133,230774970,567.9984741211
,,,,135779970,1151.8032226563,230789970,1075.2559814453
,,,,135794970,249.0722503662,230804970,298.4879455566
,,,,135809970,1113.9327392578,230819970,948.2114257813
,,,,135824970,260.0129089355,230834970,263.1834411621
,,,,135839970,1336.1500244141,230849970,904.979675293
,,,,135869970,1245.4692382813,230864970,231.0889129639
,,,,135884970,434.4778137207,230879970,1046.5616455078
,,,,135899970,1238.0739746094,230894970,150.4556884766
,,,,135929970,1182.7015380859,230909970,1016.6954956055
,,,,135959970,1089.2922363281,230924970,246.8422851563
,,,,135974970,348.9924926758,230939970,922.7459106445
,,,,135989970,1118.7971191406,230954970,112.3123703003
,,,,136004970,411.4013671875,230969970,843.1549072266
,,,,136019970,1160.5642089844,230984970,335.0588684082
,,,,136034970,332.461151123,230999970,904.6042480469
,,,,136049970,1216.7613525391,231014970,283.7940979004
,,,,136064970,349.3011779785,231029970,1032.9360351563
,,,,136079970,1186.2846679688,231044970,269.6425476074
,,,,136094970,323.0305480957,231059970,1002.0967407227
,,,,136109970,963.5212402344,231089970,953.9505004883
,,,,136124970,289.5755004883,231104970,331.9866027832
,,,,136139970,1145.9519042969,231119970,992.6795043945
,,,,136154970,316.9341125488,231134970,247.3785858154
,,,,136169970,1109.3516845703,231149970,829.9867553711
,,,,136184970,345.240234375,231179970,971.6911621094
,,,,136199970,1245.4713134766,231194970,169.298324585
,,,,136214970,420.7404174805,231209970,803.5473632813
,,,,136229970,1200.4677734375,231224970,334.4008483887
,,,,136244970,98.812461853,231239970,1016.4768676758
,,,,136259970,1143.5439453125,231254970,334.379699707
,,,,136289970,1208.8070068359,231269970,842.8942260742
,,,,136319970,1128.2315673828,231284970,228.4454498291
,,,,136349970,1156.1937255859,231299970,1002.1947631836
,,,,136364970,293.1120605469,231314970,274.9888305664
,,,,136379970,1320.0871582031,231329970,883.9143066406
,,,,136394970,124.6461868286,231344970,320.7854919434
,,,,136409970,1002.6744384766,231359970,984.9954223633
,,,,136439970,1250.5130615234,231374970,229.9515991211
,,,,136469970,1017.0676879883,231389970,1027.0548095703
,,,,136484970,335.7460327148,231404970,171.7588043213
,,,,136499970,1174.6517333984,231419970,928.3897705078
,,,,136529970,1188.0560302734,231434970,150.635635376
,,,,136544970,123.4846878052,231449970,900.0528564453
,,,,136559970,1075.7619628906,231464970,299.8919372559
,,,,136574970,241.3495330811,231479970,917.432800293
,,,,136589970,1164.9631347656,231494970,46.2727241516
,,,,136619970,1336.5445556641,231509970,925.9919433594
,,,,136634970,234.9360656738,231524970,204.5809936523
,,,,136649970,1253.6715087891,231539970,968.0150756836
,,,,136679970,1231.0467529297,231554970,180.5706481934
,,,,136694970,367.4573364258,231569970,930.7808837891
,,,,136709970,1200.3448486328,231584970,207.4485778809
,,,,136739970,1261.095703125,231599970,960.655456543
,,,,136769970,1175.8627929688,231614970,285.2698974609
,,,,136784970,57.1732521057,231629970,1068.6030273438
,,,,136799970,1357.4920654297,231644970,269.7934265137
,,,,136814970,93.8364944458,231659970,884.3184814453
,,,,136829970,1227.5932617188,231674970,284.1932067871
,,,,136844970,103.3194122314,231689970,955.469543457
,,,,136859970,1285.6510009766,231704970,239.7764434814
,,,,136874970,528.0562744141,231719970,1008.7297973633
,,,,136889970,1176.9084472656,231734970,231.372177124
,,,,136904970,257.2192077637,231749970,1077.7534179688
,,,,136919970,1250.0070800781,231764970,219.3906555176
,,,,136934970,569.7193603516,231779970,939.1060791016
,,,,136949970,1125.2259521484,231794970,192.0846252441
,,,,136979970,1261.7746582031,231809970,958.3059692383
,,,,136994970,228.5848693848,231824970,451.4509887695
,,,,137009970,1144.3402099609,231839970,942.2705688477
,,,,137024970,-21.3060646057,231854970,253.061416626
,,,,137039970,1137.3349609375,231869970,1003.2510375977
,,,,137054970,137.6523132324,231884970,223.3352355957
,,,,137069970,1177.6705322266,231899970,951.1094360352
,,,,137084970,162.1448364258,231914970,347.8126831055
,,,,137099970,1355.5856933594,231929970,991.7905883789
,,,,137114970,481.0121459961,231944970,256.4080810547
,,,,137129970,1177.4390869141,231959970,833.7047729492
,,,,137144970,158.6148529053,231974970,246.2570953369
,,,,137159970,1133.6419677734,231989970,993.9937744141
,,,,137189970,1124.9144287109,232004970,228.1955718994
,,,,137219970,1203.0803222656,232019970,922.6307983398
,,,,137234970,121.8812866211,232049970,1067.5523681641
,,,,137249970,1305.3283691406,232064970,245.1352996826
,,,,137264970,334.5620422363,232079970,1032.4763183594
,,,,137279970,1390.2889404297,232094970,256.9732666016
,,,,137309970,1419.5539550781,232109970,1020.2653198242
,,,,137324970,112.8075332642,232124970,368.0289611816
,,,,137339970,1231.6940917969,232139970,751.367980957
,,,,137369970,1226.841796875,232154970,277.8364562988
,,,,137384970,244.7997589111,232169970,1036.7436523438
,,,,137399970,1461.8267822266,232184970,340.303894043
,,,,137414970,126.5418319702,232199970,997.8695678711
,,,,137429970,1225.6970214844,232229970,1012.8065795899
,,,,137444970,167.4096679688,232244970,113.2954788208
,,,,137459970,1231.3189697266,232259970,994.1094970703
,,,,137489970,1189.4854736328,232289970,877.1931152344
,,,,137504970,243.2986297607,232304970,407.5942382813
,,,,137519970,1178.7111816406,232319970,916.7310791016
,,,,137534970,346.0122070313,232334970,421.1366271973
,,,,137549970,1379.3894042969,232349970,1089.4353027344
,,,,137564970,369.0513305664,232364970,384.755065918
,,,,137579970,1253.1314697266,232379970,967.7029418945
,,,,137609970,1475.1247558594,232394970,329.7140197754
,,,,137624970,138.0469055176,232409970,1132.3026123047
,,,,137639970,1177.9490966797,232424970,299.8547058105
,,,,137654970,486.6173706055,232439970,888.7121582031
,,,,137669970,1219.6533203125,232454970,206.8101196289
,,,,137684970,4.229845047,232469970,1021.0958862305
,,,,137699970,1314.8145751953,232484970,235.9355773926
,,,,137714970,161.811126709,232499970,782.3698730469
,,,,137729970,1091.1754150391,232514970,341.8851013184
,,,,137759970,1181.9273681641,232529970,1088.5229492188
,,,,137774970,543.9373168945,232544970,192.0130615234
,,,,137789970,1217.1765136719,232559970,905.2735595703
,,,,137819970,1305.9373779297,232574970,563.1292114258
,,,,137834970,190.1367950439,232589970,1057.0467529297
,,,,137849970,1282.5738525391,232604970,96.6877670288
,,,,137864970,6.50517416,232619970,1023.7233886719
,,,,137879970,1233.8660888672,232634970,242.7917175293
,,,,137909970,1192.8259277344,232649970,998.5003051758
,,,,137939970,1285.8936767578,232664970,284.6348571777
,,,,137954970,262.193145752,232679970,1062.0418701172
,,,,137969970,1337.1964111328,232694970,295.8572692871
,,,,137999970,1200.0378417969,232709970,1105.8721923828
,,,,138029970,1285.2249755859,232724970,200.2422332764
,,,,138059970,1298.3336181641,232739970,949.3424682617
,,,,138074970,484.9146728516,232754970,227.1968994141
,,,,138089970,1409.9261474609,232769970,943.5375366211
,,,,138119970,1280.4145507813,232799970,843.0104370117
,,,,138149970,1211.9597167969,232814970,248.4345092773
,,,,138179970,1262.9420166016,232829970,867.1931762695
,,,,138194970,638.9603881836,232844970,317.6033935547
,,,,138209970,1264.2585449219,232859970,920.9753417969
,,,,138224970,282.9841308594,232874970,216.151550293
,,,,138239970,1207.8937988281,232889970,984.325012207
,,,,138269970,1330.7623291016,232904970,290.717956543
,,,,138299970,1281.1414794922,232919970,917.3365478516
,,,,138329970,1193.3605957031,232934970,335.678314209
,,,,138344970,480.5098266602,232949970,974.4290161133
,,,,138359970,1278.388671875,232964970,258.1446838379
,,,,138374970,466.2045593262,232979970,850.5
,,,,138389970,1234.8682861328,232994970,211.0676422119
,,,,138419970,1215.2711181641,233009970,1024.2413330078
,,,,138434970,344.6174926758,233024970,353.061920166
,,,,138449970,1265.4182128906,233039970,932.0663452148
,,,,138464970,219.1281433105,233054970,263.9583435059
,,,,138479970,1049.9761962891,233069970,969.0825195313
,,,,138494970,581.1397705078,233084970,311.2898864746
,,,,138509970,1114.4379882813,233099970,1072.4482421875
,,,,138524970,420.2178649902,233114970,322.2153930664
,,,,138539970,1291.4486083984,233129970,1044.1221923828
,,,,138554970,546.2741699219,233144970,84.0218887329
,,,,138569970,1109.4703369141,233159970,1024.1021728516
,,,,138584970,572.6643066406,233189970,952.4795532227
,,,,138599970,1229.4692382813,233204970,156.7440490723
,,,,138614970,395.4417114258,233219970,927.5248413086
,,,,138629970,1307.8912353516,233234970,215.0482177734
,,,,138644970,598.7514038086,233249970,1017.8496704102
,,,,138659970,1207.5047607422,233264970,257.8217163086
,,,,138674970,461.3876342773,233279970,940.1991577148
,,,,138689970,1207.0825195313,233294970,328.0524597168
,,,,138719970,1217.1334228516,233309970,1013.7838134766
,,,,138734970,156.7890625,233324970,264.986114502
,,,,138749970,1259.5125732422,233339970,902.9867553711
,,,,138764970,322.4867248535,233354970,266.2765197754
,,,,138779970,1220.7294921875,233369970,956.3209838867
,,,,138794970,534.1568603516,233384970,474.610748291
,,,,138809970,1303.1602783203,233399970,973.3917236328
,,,,138824970,319.8081359863,233414970,209.1597595215
,,,,138839970,1009.3818969727,233429970,978.6510620117
,,,,138854970,658.2255249023,233444970,315.1266784668
,,,,138869970,1275.2850341797,233459970,704.4711303711
,,,,138884970,509.3227539063,233474970,144.2173919678
,,,,138899970,1328.7064208984,233489970,981.2359008789
,,,,138914970,187.201751709,233504970,249.604309082
,,,,138929970,1109.8082275391,233519970,915.5830688477
,,,,138959970,1221.7526855469,233549970,1044.0631103516
,,,,138974970,177.7129516602,233564970,288.8761901855
,,,,138989970,1328.1495361328,233579970,1061.0745849609
,,,,139004970,499.2951965332,233594970,374.4781799316
,,,,139019970,1268.7886962891,233609970,848.0367431641
,,,,139034970,280.6202697754,233624970,332.1549377441
,,,,139049970,1343.1004638672,233639970,954.8537597656
,,,,139079970,1279.1561279297,233654970,416.1234436035
,,,,139109970,1228.8714599609,233669970,960.5549926758
,,,,139124970,590.3515014648,233684970,476.4936523438
,,,,139139970,1234.1033935547,233699970,1005.8837280274
,,,,139154970,397.3003845215,233714970,393.5047607422
,,,,139169970,1231.3723144531,233729970,907.7011108398
,,,,139184970,195.907623291,233744970,230.1409759521
,,,,139199970,1243.7254638672,233759970,922.7974243164
,,,,139229970,1215.083984375,233774970,215.8823699951
,,,,139259970,1247.4298095703,233789970,877.4609375
,,,,139289970,1397.6040039063,233804970,350.636505127
,,,,139319970,1189.1016845703,233819970,979.7637329102
,,,,139349970,1356.5611572266,233834970,239.7472381592
,,,,139364970,349.1100769043,233849970,954.4463500977
,,,,139379970,1273.7590332031,233864970,336.7721862793
,,,,139394970,369.9181518555,233879970,931.2520751953
,,,,139409970,1168.4006347656,233894970,292.5126953125
,,,,139424970,107.2066726685,233909970,945.1871948242
,,,,139439970,1195.8208007813,233924970,200.343170166
,,,,139469970,1322.3386230469,233939970,1040.4106445313
,,,,139499970,1240.1499023438,233954970,643.7052612305
,,,,139514970,333.9469299316,233969970,1121.4670410156
,,,,139529970,1292.4881591797,233984970,287.8851013184
,,,,139544970,372.2085571289,233999970,835.0394897461
,,,,139559970,1290.1400146484,234014970,276.7839355469
,,,,139574970,554.0036010742,234029970,1005.7550048828
,,,,139589970,1143.2366943359,234044970,292.9500732422
,,,,139604970,109.1728515625,234059970,1020.0496826172
,,,,139619970,1092.0727539063,234074970,424.3204345703
,,,,139634970,187.4203948975,234089970,900.1397094727
,,,,139649970,1171.6906738281,234104970,284.3826293945
,,,,139664970,485.9373779297,234119970,957.5532226563
,,,,139679970,1227.1848144531,234134970,599.528137207
,,,,139709970,1247.6726074219,234149970,871.9626464844
,,,,139724970,157.1672973633,234164970,452.2532043457
,,,,139739970,1137.0377197266,234179970,971.5248413086
,,,,139754970,248.8256988525,234194970,182.5718231201
,,,,139769970,1092.0769042969,234209970,875.8851318359
,,,,139784970,518.3671875,234224970,148.9515380859
,,,,139799970,1117.029296875,234239970,998.6547851563
,,,,139814970,376.4418334961,234254970,199.1547851563
,,,,139829970,1090.0554199219,234269970,1012.0539550781
,,,,139844970,106.6208877563,234284970,247.4752502441
,,,,139859970,1259.5922851563,234299970,875.0178222656
,,,,139889970,1269.9536132813,234314970,441.0687561035
,,,,139919970,1233.3033447266,234329970,909.8857421875
,,,,139949970,1281.9635009766,234344970,195.5802764893
,,,,139964970,316.2275085449,234359970,1120.0270996094
,,,,139979970,1177.0064697266,234374970,185.8395233154
,,,,139994970,484.0448608398,234389970,1022.4702148438
,,,,140009970,1196.9488525391,234404970,169.8617401123
,,,,140024970,363.4473266602,234419970,1006.3255615234
,,,,140039970,1258.1157226563,234434970,223.0614776611
,,,,140054970,403.2563171387,234449970,1027.6520996094
,,,,140069970,1113.9855957031,234464970,106.1425323486
,,,,140099970,1168.2924804688,234479970,916.7647705078
,,,,140114970,408.2021789551,234494970,374.364654541
,,,,140129970,1234.5030517578,234509970,952.4575805664
,,,,140144970,370.5940551758,234524970,234.9661102295
,,,,140159970,1071.6301269531,234539970,1029.9508056641
,,,,140174970,417.9387817383,234554970,437.7219848633
,,,,140189970,1173.6804199219,234569970,1010.9957275391
,,,,140204970,294.5537719727,234599970,997.2299194336
,,,,140219970,1157.3448486328,234614970,214.713104248
,,,,140234970,109.3237304688,234629970,894.5449829102
,,,,140249970,1322.4227294922,234644970,107.1009902954
,,,,140279970,1061.8015136719,234659970,820.2446899414
,,,,140294970,362.2592468262,234674970,447.6569824219
,,,,140309970,1237.6580810547,234689970,899.2749633789
,,,,140339970,1190.2464599609,234704970,342.3645019531
,,,,140354970,439.20703125,234719970,1039.9885253906
,,,,140369970,1227.8648681641,234734970,371.4616394043
,,,,140384970,114.9777603149,234749970,966.5809936523
,,,,140399970,949.9291381836,234779970,912.8187866211
,,,,140414970,313.2975769043,234794970,273.3335266113
,,,,140429970,1097.3074951172,234809970,812.2739257813
,,,,140444970,311.4844055176,234824970,349.3547363281
,,,,140459970,1157.6364746094,234839970,844.5974731445
,,,,140474970,279.5771179199,234854970,136.9965209961
,,,,140489970,1140.6617431641,234869970,949.6917724609
,,,,140519970,1181.4572753906,234884970,205.3052215576
,,,,140549970,1294.2447509766,234899970,924.2794189453
,,,,140579970,1238.5954589844,234914970,482.2501831055
,,,,140594970,487.7804260254,234929970,1087.8342285156
,,,,140609970,1160.9724121094,234944970,259.6963806152
,,,,140624970,640.46875,234959970,983.1986694336
,,,,140639970,1209.1037597656,234974970,199.1756439209
,,,,140669970,1220.5997314453,234989970,986.346496582
,,,,140684970,147.1023864746,235004970,305.1630859375
,,,,140699970,1197.6734619141,235019970,1011.0156860352
,,,,140714970,261.8552246094,235034970,337.7663269043
,,,,140729970,1182.2858886719,235049970,1038.7498779297
,,,,140744970,314.4436645508,235064970,82.1033172607
,,,,140759970,1192.8896484375,235079970,889.9205322266
,,,,140774970,440.5893554688,235094970,254.8148956299
,,,,140789970,1155.3521728516,235109970,983.2406005859
,,,,140804970,565.7109375,235124970,257.7109985352
,,,,140819970,1271.3161621094,235139970,914.3594970703
,,,,140834970,383.2475585938,,
,,,,140849970,1189.216796875,,
,,,,140864970,114.6118850708,,
,,,,140879970,1221.5085449219,,
,,,,140909970,1121.8995361328,,
,,,,140924970,270.7329101563,,
,,,,140939970,1129.8438720703,,
,,,,140954970,456.3631286621,,
,,,,140969970,1125.3413085938,,
,,,,140999970,1241.6131591797,,
,,,,141014970,-1.6852456331,,
,,,,141029970,1193.7492675781,,
,,,,141044970,346.8297424316,,
,,,,141059970,1181.7709960938,,
,,,,141074970,465.4832763672,,
,,,,141089970,1236.7001953125,,
,,,,141104970,230.3293304443,,
,,,,141119970,1109.1866455078,,
,,,,141149970,1192.4682617188,,
,,,,141179970,1104.9799804688,,
,,,,141194970,482.6011657715,,
,,,,141209970,1207.5183105469,,
,,,,141239970,1118.48046875,,
,,,,141254970,300.1748962402,,
,,,,141269970,1163.5933837891,,
,,,,141284970,330.0070800781,,
,,,,141299970,1158.5950927734,,
,,,,141314970,220.6229858398,,
,,,,141329970,1190.1495361328,,
,,,,141344970,293.8852844238,,
,,,,141359970,1106.9451904297,,
,,,,141374970,255.2047424316,,
,,,,141389970,1106.6154785156,,
,,,,141404970,574.6369018555,,
,,,,141419970,1298.8208007813,,
,,,,141434970,524.88671875,,
,,,,141449970,1241.0882568359,,
,,,,141464970,265.3187255859,,
,,,,141479970,1166.9803466797,,
,,,,141509970,1294.9948730469,,
,,,,141524970,148.685760498,,
,,,,141539970,1235.3907470703,,
,,,,141569970,1191.623046875,,
,,,,141584970,323.919921875,,
,,,,141599970,1241.3117675781,,
,,,,141614970,282.1627807617,,
,,,,141629970,1291.2799072266,,
,,,,141644970,351.3038635254,,
,,,,141659970,1179.3931884766,,
,,,,141674970,458.4116516113,,
,,,,141689970,1142.6793212891,,
,,,,141704970,270.0234375,,
,,,,141719970,1241.9750976563,,
,,,,141734970,277.833984375,,
,,,,141749970,1330.9945068359,,
,,,,141764970,264.8161315918,,
,,,,141779970,1218.8243408203,,
,,,,141794970,315.3653564453,,
,,,,141809970,1313.8658447266,,
,,,,141824970,238.8788604736,,
,,,,141839970,1231.6280517578,,
,,,,141854970,329.5529785156,,
,,,,141869970,1098.1392822266,,
,,,,141884970,112.7857437134,,
,,,,141899970,1085.1817626953,,
,,,,141914970,418.5774230957,,
,,,,141929970,1218.5985107422,,
,,,,141944970,316.6999511719,,
,,,,141959970,1143.5952148438,,
,,,,141974970,381.512298584,,
,,,,141989970,1132.9554443359,,
,,,,142004970,420.2393493652,,
,,,,142019970,1294.3864746094,,
,,,,142034970,432.3402099609,,
,,,,142049970,1213.1510009766,,
,,,,142064970,432.1119384766,,
,,,,142079970,1317.9259033203,,
,,,,142094970,373.2017211914,,
,,,,142109970,1032.6590576172,,
,,,,142124970,444.9997558594,,
,,,,142139970,1138.9664306641,,
,,,,142154970,253.3549804688,,
,,,,142169970,1145.5206298828,,
,,,,142184970,470.4513549805,,
,,,,142199970,953.7286376953,,
,,,,142214970,312.2022705078,,
,,,,142229970,1086.2770996094,,
,,,,142244970,489.0475769043,,
,,,,142259970,1131.7501220703,,
,,,,142274970,350.1920776367,,
,,,,142289970,1185.9039306641,,
,,,,142304970,284.8071289063,,
,,,,142319970,1010.280456543,,
,,,,142334970,212.2970733643,,
,,,,142349970,1172.1995849609,,
,,,,142364970,440.552154541,,
,,,,142379970,1192.6534423828,,
,,,,142394970,414.4309997559,,
,,,,142409970,1169.4317626953,,
,,,,142424970,230.2540740967,,
,,,,142439970,1137.7478027344,,
,,,,142454970,442.3494262695,,
,,,,142469970,1117.3056640625,,
,,,,142484970,377.4542236328,,
,,,,142499970,1093.4305419922,,
,,,,142514970,108.7979660034,,
,,,,142529970,1112.1016845703,,
,,,,142544970,304.5087280273,,
,,,,142559970,1264.7062988281,,
,,,,142574970,627.6485595703,,
,,,,142589970,1259.5352783203,,
,,,,142604970,182.3790130615,,
,,,,142619970,995.1333618164,,
,,,,142634970,335.8758239746,,
,,,,142649970,1328.0650634766,,
,,,,142664970,508.6190490723,,
,,,,142679970,1059.6208496094,,
,,,,142709970,1292.9118652344,,
,,,,142724970,393.5608825684,,
,,,,142739970,1141.6610107422,,
,,,,142754970,428.2055053711,,
,,,,142769970,1110.0980224609,,
,,,,142784970,428.7312011719,,
,,,,142799970,1137.9844970703,,
,,,,142814970,345.3484802246,,
,,,,142829970,1056.0284423828,,
,,,,142844970,192.7070922852,,
,,,,142859970,1060.1218261719,,
,,,,142874970,419.3544921875,,
,,,,142889970,1335.7701416016,,
,,,,142904970,387.1904602051,,
,,,,142919970,1053.3485107422,,
,,,,142934970,298.5180969238,,
,,,,142949970,1106.234375,,
,,,,142964970,152.0920257568,,
,,,,142979970,1247.7756347656,,
,,,,142994970,321.8297119141,,
,,,,143009970,1205.5887451172,,
,,,,143024970,468.3256225586,,
,,,,143039970,1107.3004150391,,
,,,,143054970,363.1717834473,,
,,,,143069970,1203.2136230469,,
,,,,143084970,480.1765441895,,
,,,,143099970,1219.9968261719,,
,,,,143114970,334.0601806641,,
,,,,143129970,1182.6491699219,,
,,,,143144970,464.8966064453,,
,,,,143159970,1130.9704589844,,
,,,,143174970,479.527923584,,
,,,,143189970,1108.9599609375,,
,,,,143204970,170.1142425537,,
,,,,143219970,1164.5314941406,,
,,,,143234970,401.5271911621,,
,,,,143249970,1117.0318603516,,
,,,,143264970,559.076171875,,
,,,,143279970,1240.8731689453,,
,,,,143294970,229.532119751,,
,,,,143309970,1259.7397460938,,
,,,,143324970,265.2178344727,,
,,,,143339970,1242.7132568359,,
,,,,143354970,749.6232910156,,
,,,,143369970,1209.220703125,,
,,,,143384970,196.4270324707,,
,,,,143399970,1245.8717041016,,
,,,,143414970,391.9678039551,,
,,,,143429970,1050.259765625,,
,,,,143444970,125.9161148071,,
,,,,143459970,1253.4812011719,,
,,,,143489970,1197.8760986328,,
,,,,143519970,1283.2103271484,,
,,,,143534970,273.4449768066,,
,,,,143549970,1184.3050537109,,
,,,,143564970,286.8259887695,,
,,,,143579970,1179.7626953125,,
,,,,143609970,1158.1065673828,,
,,,,143639970,1119.0765380859,,
,,,,143669970,1199.7637939453,,
,,,,143684970,245.4697418213,,
,,,,143699970,1341.9466552734,,
,,,,143714970,287.3039855957,,
,,,,143729970,1301.9437255859,,
,,,,143744970,157.2493896484,,
,,,,143759970,1223.4549560547,,
,,,,143774970,187.7939300537,,
,,,,143789970,1183.2083740234,,
